bored,danger,dangerous,depress,destructive,dishonor,guilt,guilty,hunger,hungry,interest,lazy,lose,loss,phlegmatic,sadness,sleep,suicidal,tired,Cluster
0,0,0,0.18796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211637,0,yes
0,0,0,0.207394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212863,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179014,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208163,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180148,0,yes
0,0,0,0.247491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335745,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237291,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174715,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327306,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271486,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181525,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190938,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247526,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235904,0,yes
0,0,0,0.247491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20301,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182095,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190938,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353916,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190938,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190938,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190938,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190938,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190938,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190938,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190938,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209049,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151383,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255707,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.348872,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350596,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182836,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251923,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.387127,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197628,0,yes
0,0,0,0.211779,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207641,0,yes
0,0,0,0.185539,0,0,0,0,0.18507,0,0,0,0,0,0,0,0,0.181913,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190008,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159601,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230499,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.450123,0,yes
0,0,0,0.408076,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200051,0,yes
0,0,0,0.408076,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200051,0,yes
0,0,0,0.447481,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219368,0,yes
0,0,0,0.557867,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273483,0,yes
0,0,0,0.321565,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315282,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22458,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147397,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207013,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255707,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0.357634,0,0,0,0,0,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215991,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39955,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281567,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18146,0,yes
0,0,0,0.191831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257032,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356674,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234296,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359898,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224942,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293161,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286867,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268284,0,yes
0,0,0,0.171726,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16837,0,yes
0,0,0,0.405888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188299,0,yes
0,0,0,0.444442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0,0,0.191831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190432,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188299,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190432,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188299,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230394,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188234,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.450123,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247527,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251923,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255707,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268284,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.456357,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.456357,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.456357,0,yes
0,0,0,0.44544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178048,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222104,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178048,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221706,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268284,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178048,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178048,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188292,0,yes
0,0,0,0.216767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31683,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188299,0,yes
0,0,0,0,0.354641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.206761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0,0,0,0,0,0,0,0,0,0.33028,0,0,0,0,0,0,0,0,yes
0,0.206761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.211191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0,0,0,0,0,0,0,0,0,0.331799,0,0,0,0,0,0,0,0,yes
0,0.206761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.194709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.194725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.347094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.473525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.181549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.175741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.2049,0.40156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.210947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.187267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.339393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.222289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.237058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.222289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.222289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.269408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.137959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.205363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.205523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.206618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.282395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.168751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.274799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.501369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.256979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.174991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.184309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.19085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.229868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.375099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.441751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.148636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.260046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.184451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.215862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.203319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.204153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.168751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.207104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.186275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.501369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.222569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.191043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.207131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.172586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.210043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.45451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.271054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.170281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.253022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.271054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.271054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.253022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.253022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.315842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.271054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.195029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.271054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.271054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.190509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.271054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.275415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.236081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.271054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.214783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.271054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.18399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.219497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.221858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.271054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.210043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.271054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.271054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.212313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.202739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.271054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.271054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.19138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.271054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.271054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.181378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.271054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.222476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.225937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.271054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.161008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.271054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.271054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.158473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.271054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0.271054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
